id,Timestamp,type,X,Y,chkcount,gsize
1752775,2014-6-08 08:20:35,check-in,0,67,12,4
1753225,2014-6-08 08:33:06,check-in,99,77,9,4
1753286,2014-6-08 08:15:46,check-in,0,67,19,4
1753321,2014-6-08 09:09:50,check-in,0,67,18,42
1753347,2014-6-08 09:09:50,check-in,0,67,18,42
1753569,2014-6-08 08:55:28,check-in,0,67,15,4
1753644,2014-6-08 08:32:02,check-in,0,67,10,4
1754715,2014-6-08 08:16:14,check-in,63,99,26,3
1754769,2014-6-08 08:21:17,check-in,63,99,16,3
1754909,2014-6-08 08:15:30,check-in,63,99,20,3
1754996,2014-6-08 08:07:42,check-in,0,67,24,2
1755111,2014-6-08 08:08:33,check-in,63,99,10,2
1755554,2014-6-08 08:16:45,check-in,63,99,15,4
1755750,2014-6-08 08:54:54,check-in,99,77,6,4
1756424,2014-6-08 08:40:08,check-in,63,99,16,10
1757396,2014-6-08 08:51:15,check-in,99,77,18,4
1757507,2014-6-08 08:15:19,check-in,63,99,13,3
1757903,2014-6-08 08:45:57,check-in,99,77,11,5
1758039,2014-6-08 08:38:52,check-in,99,77,20,4
1758474,2014-6-08 08:25:10,check-in,63,99,24,7
1758483,2014-6-08 08:20:23,check-in,99,77,16,5
1758663,2014-6-08 08:13:45,check-in,63,99,15,2
1758848,2014-6-08 09:22:52,check-in,63,99,18,34
1758901,2014-6-08 08:11:42,check-in,63,99,10,2
1758925,2014-6-08 08:49:26,check-in,63,99,7,2
1759070,2014-6-08 08:52:56,check-in,63,99,14,1
1759237,2014-6-08 08:14:07,check-in,63,99,19,3
1759251,2014-6-08 08:16:19,check-in,63,99,20,6
1759402,2014-6-08 08:40:08,check-in,63,99,16,10
1759662,2014-6-08 08:28:20,check-in,63,99,15,4
1759759,2014-6-08 08:49:42,check-in,63,99,15,2
1759789,2014-6-08 08:37:22,check-in,63,99,14,3
1760049,2014-6-08 08:49:53,check-in,0,67,20,1
1760095,2014-6-08 08:56:10,check-in,63,99,22,4
1760129,2014-6-08 08:09:58,check-in,99,77,16,1
1760383,2014-6-08 08:12:22,check-in,63,99,16,1
1760458,2014-6-08 10:32:26,check-in,0,67,11,3
1760535,2014-6-08 08:32:08,check-in,63,99,9,5
1761397,2014-6-08 08:28:43,check-in,63,99,21,2
1761460,2014-6-08 09:22:52,check-in,63,99,18,34
1761577,2014-6-08 08:25:58,check-in,0,67,19,2
1761931,2014-6-08 08:37:19,check-in,0,67,22,4
1762242,2014-6-08 08:26:15,check-in,63,99,14,1
1762290,2014-6-08 08:25:58,check-in,0,67,18,1
1762570,2014-6-08 08:41:21,check-in,99,77,13,2
1762673,2014-6-08 08:43:24,check-in,0,67,22,4
1763220,2014-6-08 08:01:31,check-in,99,77,22,18
1763939,2014-6-08 08:47:44,check-in,0,67,14,4
1764082,2014-6-08 13:28:17,check-in,63,99,15,3
1764153,2014-6-08 08:40:47,check-in,63,99,20,3
1764383,2014-6-08 08:34:51,check-in,63,99,16,3
1764969,2014-6-08 08:58:00,check-in,63,99,15,4
1764981,2014-6-08 08:54:46,check-in,63,99,6,6
1765165,2014-6-08 08:50:22,check-in,0,67,16,2
1765460,2014-6-08 08:40:09,check-in,63,99,16,2
1765818,2014-6-08 08:29:08,check-in,0,67,22,4
1765880,2014-6-08 08:50:00,check-in,99,77,11,4
1766609,2014-6-08 08:55:00,check-in,99,77,18,2
1766662,2014-6-08 08:25:10,check-in,63,99,13,8
1766909,2014-6-08 08:59:30,check-in,99,77,31,6
1766974,2014-6-08 08:41:12,check-in,99,77,18,3
1767476,2014-6-08 09:48:51,check-in,0,67,12,42
1767592,2014-6-08 08:17:12,check-in,99,77,20,3
1767796,2014-6-08 08:52:00,check-in,63,99,18,2
1767836,2014-6-08 08:42:16,check-in,63,99,23,1
1768165,2014-6-08 08:50:49,check-in,63,99,10,6
1768434,2014-6-08 09:45:37,check-in,63,99,15,36
1768584,2014-6-08 08:38:55,check-in,99,77,30,4
1768688,2014-6-08 08:01:31,check-in,99,77,19,19
1769075,2014-6-08 08:11:52,check-in,63,99,21,11
1769465,2014-6-08 08:37:26,check-in,63,99,12,2
1770129,2014-6-08 08:10:26,check-in,99,77,13,2
1770473,2014-6-08 08:42:41,check-in,63,99,6,6
1770482,2014-6-08 08:36:47,check-in,99,77,9,2
1770586,2014-6-08 08:39:47,check-in,63,99,16,4
1770588,2014-6-08 08:10:31,check-in,63,99,23,8
1771188,2014-6-08 08:42:14,check-in,0,67,14,2
1771245,2014-6-08 08:35:52,check-in,63,99,33,3
1771411,2014-6-08 08:32:41,check-in,99,77,29,1
1771428,2014-6-08 14:36:04,check-in,63,99,8,5
1771970,2014-6-08 08:25:38,check-in,63,99,11,2
1772261,2014-6-08 08:19:09,check-in,63,99,12,1
1772512,2014-6-08 08:53:22,check-in,63,99,18,1
1772990,2014-6-08 08:32:56,check-in,63,99,21,1
1773176,2014-6-08 08:43:59,check-in,0,67,25,4
1773684,2014-6-08 08:15:07,check-in,0,67,18,1
1774097,2014-6-08 08:33:49,check-in,0,67,23,4
1774287,2014-6-08 08:40:15,check-in,0,67,15,3
1774518,2014-6-08 08:43:27,check-in,0,67,12,4
1774650,2014-6-08 08:46:41,check-in,63,99,11,2
1774782,2014-6-08 09:00:03,check-in,99,77,11,4
1775015,2014-6-08 08:49:01,check-in,63,99,12,3
1775395,2014-6-08 08:32:56,check-in,0,67,27,4
1775717,2014-6-08 08:01:42,check-in,63,99,14,4
1775944,2014-6-08 08:25:32,check-in,63,99,14,4
1776141,2014-6-08 08:25:01,check-in,63,99,23,1
1776210,2014-6-08 08:18:47,check-in,0,67,17,1
1776406,2014-6-08 08:33:19,check-in,63,99,18,3
1776983,2014-6-08 08:26:23,check-in,0,67,13,1
1777410,2014-6-08 08:07:59,check-in,99,77,13,2
1777690,2014-6-08 08:10:31,check-in,0,67,16,4
1777829,2014-6-08 08:24:03,check-in,0,67,24,1
1778195,2014-6-08 08:30:44,check-in,0,67,9,2
1778519,2014-6-08 08:03:01,check-in,0,67,20,4
1778857,2014-6-08 08:54:24,check-in,63,99,15,2
1779722,2014-6-08 08:06:41,check-in,63,99,8,1
1779939,2014-6-08 08:02:53,check-in,63,99,28,3
1780934,2014-6-08 08:21:42,check-in,63,99,19,7
1780984,2014-6-08 09:47:29,check-in,63,99,8,5
1781070,2014-6-08 08:45:32,check-in,99,77,1,8
1781105,2014-6-08 08:59:20,check-in,0,67,25,1
1781546,2014-6-08 08:48:55,check-in,0,67,25,1
1781561,2014-6-08 08:31:57,check-in,99,77,13,3
1782283,2014-6-08 08:20:39,check-in,63,99,13,5
1782426,2014-6-08 08:56:40,check-in,63,99,13,1
1782654,2014-6-08 08:20:29,check-in,63,99,12,2
1783565,2014-6-08 08:28:52,check-in,0,67,25,1
1783900,2014-6-08 08:15:46,check-in,63,99,9,2
1783991,2014-6-08 08:45:14,check-in,63,99,11,2
1784014,2014-6-08 09:32:42,check-in,63,99,17,36
1784252,2014-6-08 08:19:17,check-in,0,67,17,20
1784314,2014-6-08 10:07:23,check-in,99,77,15,4
1784467,2014-6-08 08:56:32,check-in,99,77,20,1
1784999,2014-6-08 08:19:08,check-in,0,67,26,2
1785546,2014-6-08 09:12:46,check-in,0,67,13,1
1785847,2014-6-08 08:54:24,check-in,63,99,15,2
1786093,2014-6-08 08:37:33,check-in,0,67,10,5
1786268,2014-6-08 08:36:56,check-in,63,99,16,4
1786531,2014-6-08 08:03:37,check-in,99,77,24,4
1786577,2014-6-08 08:03:11,check-in,0,67,24,3
1787422,2014-6-08 09:16:16,check-in,63,99,22,34
1787551,2014-6-08 08:45:32,check-in,99,77,1,8
1787735,2014-6-08 09:18:05,check-in,63,99,20,34
1788092,2014-6-08 09:10:28,check-in,63,99,24,44
1788664,2014-6-08 09:49:58,check-in,63,99,5,4
1788822,2014-6-08 08:48:42,check-in,63,99,15,7
1789454,2014-6-08 08:33:35,check-in,63,99,20,3
1789535,2014-6-08 08:35:52,check-in,63,99,25,4
1789670,2014-6-08 08:32:53,check-in,63,99,12,4
1789672,2014-6-08 08:12:07,check-in,99,77,13,2
1789765,2014-6-08 09:57:23,check-in,99,77,17,35
1789921,2014-6-08 14:36:04,check-in,63,99,8,5
1789940,2014-6-08 08:53:07,check-in,99,77,13,1
1790293,2014-6-08 08:58:36,check-in,0,67,15,3
1790391,2014-6-08 08:40:08,check-in,63,99,18,17
1791085,2014-6-08 08:12:56,check-in,99,77,13,3
1792157,2014-6-08 08:12:10,check-in,63,99,21,4
1792159,2014-6-08 08:42:46,check-in,63,99,15,3
1792441,2014-6-08 08:40:52,check-in,0,67,25,4
1792869,2014-6-08 09:10:28,check-in,63,99,24,44
1793044,2014-6-08 08:14:30,check-in,63,99,10,4
1793350,2014-6-08 08:03:07,check-in,99,77,17,5
1794014,2014-6-08 08:17:21,check-in,63,99,18,5
1794634,2014-6-08 08:15:03,check-in,0,67,31,1
1794987,2014-6-08 08:40:08,check-in,63,99,25,11
1795965,2014-6-08 08:53:02,check-in,63,99,15,2
1796183,2014-6-08 08:05:08,check-in,63,99,16,5
1796388,2014-6-08 08:52:59,check-in,63,99,11,3
1796573,2014-6-08 09:09:50,check-in,0,67,18,42
1796799,2014-6-08 08:16:32,check-in,63,99,21,9
1796806,2014-6-08 08:41:41,check-in,99,77,13,4
1796810,2014-6-08 08:40:32,check-in,63,99,26,1
1797161,2014-6-08 08:41:12,check-in,63,99,22,6
1797386,2014-6-08 08:40:35,check-in,63,99,19,14
1797389,2014-6-08 08:51:52,check-in,63,99,15,3
1797536,2014-6-08 09:35:43,check-in,63,99,18,31
1798740,2014-6-08 08:31:52,check-in,0,67,14,5
1798885,2014-6-08 08:33:04,check-in,63,99,27,1
1799047,2014-6-08 08:21:42,check-in,63,99,16,10
1799156,2014-6-08 09:28:53,check-in,63,99,11,7
1799299,2014-6-08 08:11:37,check-in,63,99,21,7
1799511,2014-6-08 08:13:41,check-in,0,67,28,5
1799629,2014-6-08 08:29:17,check-in,63,99,16,5
1800174,2014-6-08 08:40:28,check-in,0,67,19,8
1800541,2014-6-08 08:11:37,check-in,63,99,22,15
1800769,2014-6-08 09:35:43,check-in,63,99,18,31
1801196,2014-6-08 08:10:22,check-in,63,99,22,3
1801467,2014-6-08 08:11:52,check-in,63,99,13,8
1802636,2014-6-08 08:57:07,check-in,63,99,24,7
1803146,2014-6-08 08:11:24,check-in,63,99,16,2
1803396,2014-6-08 08:29:25,check-in,63,99,5,6
1803705,2014-6-08 08:11:30,check-in,99,77,19,1
1803738,2014-6-08 09:27:55,check-in,63,99,19,1
1803907,2014-6-08 08:30:03,check-in,0,67,20,7
1804033,2014-6-08 09:22:52,check-in,63,99,18,34
1804733,2014-6-08 08:52:05,check-in,0,67,20,4
1805054,2014-6-08 08:02:01,check-in,63,99,20,3
1805203,2014-6-08 08:31:52,check-in,0,67,14,5
1806328,2014-6-08 08:17:10,check-in,63,99,14,3
1806795,2014-6-08 09:41:06,check-in,63,99,10,7
1806858,2014-6-08 09:18:05,check-in,63,99,20,34
1806891,2014-6-08 08:08:41,check-in,63,99,14,2
1807033,2014-6-08 08:56:53,check-in,63,99,9,4
1807119,2014-6-08 08:06:02,check-in,0,67,18,1
1807223,2014-6-08 08:16:19,check-in,63,99,30,7
1807255,2014-6-08 08:35:33,check-in,63,99,20,3
1807303,2014-6-08 08:01:09,check-in,0,67,19,3
1807704,2014-6-08 08:51:30,check-in,63,99,24,4
1808137,2014-6-08 09:11:23,check-in,99,77,20,39
1808298,2014-6-08 08:11:52,check-in,63,99,26,10
1808503,2014-6-08 08:27:04,check-in,99,77,19,4
1808584,2014-6-08 08:43:24,check-in,0,67,22,4
1808763,2014-6-08 08:31:21,check-in,63,99,26,5
1809285,2014-6-08 08:07:55,check-in,99,77,17,4
1809394,2014-6-08 08:07:15,check-in,63,99,15,4
1809420,2014-6-08 08:10:31,check-in,0,67,11,1
1809653,2014-6-08 08:33:11,check-in,0,67,23,3
1810447,2014-6-08 08:48:03,check-in,99,77,14,2
1810521,2014-6-08 08:16:32,check-in,63,99,18,16
1810537,2014-6-08 08:33:51,check-in,99,77,20,1
1810596,2014-6-08 08:11:37,check-in,63,99,13,7
1810761,2014-6-08 08:11:37,check-in,63,99,18,20
1811027,2014-6-08 08:17:58,check-in,63,99,14,4
1811210,2014-6-08 08:46:04,check-in,0,67,13,1
1811346,2014-6-08 08:23:13,check-in,63,99,12,3
1811383,2014-6-08 08:22:03,check-in,99,77,30,1
1811495,2014-6-08 08:48:42,check-in,63,99,19,12
1811688,2014-6-08 08:19:17,check-in,0,67,17,20
1811915,2014-6-08 08:43:20,check-in,99,77,14,4
1812068,2014-6-08 08:18:47,check-in,63,99,23,4
1812418,2014-6-08 08:24:25,check-in,0,67,12,4
1813111,2014-6-08 08:45:20,check-in,63,99,21,7
1813385,2014-6-08 08:55:38,check-in,0,67,15,5
1813438,2014-6-08 08:16:32,check-in,63,99,21,9
1813712,2014-6-08 08:40:02,check-in,63,99,14,5
1813981,2014-6-08 08:37:59,check-in,63,99,25,7
1814012,2014-6-08 08:35:40,check-in,63,99,30,4
1814139,2014-6-08 08:46:42,check-in,0,67,24,4
1814168,2014-6-08 10:22:27,check-in,99,77,16,2
1814691,2014-6-08 08:25:10,check-in,63,99,19,8
1814971,2014-6-08 08:06:04,check-in,63,99,17,3
1814974,2014-6-08 08:54:50,check-in,0,67,28,5
1815116,2014-6-08 08:25:01,check-in,99,77,9,3
1815158,2014-6-08 08:46:13,check-in,63,99,10,4
1815320,2014-6-08 08:10:31,check-in,63,99,23,8
1815356,2014-6-08 08:28:23,check-in,63,99,23,4
1815411,2014-6-08 08:48:42,check-in,63,99,14,12
1815486,2014-6-08 08:48:42,check-in,63,99,23,15
1816522,2014-6-08 08:50:22,check-in,99,77,12,3
1817165,2014-6-08 08:33:58,check-in,99,77,12,2
1817444,2014-6-08 08:32:10,check-in,99,77,18,4
1817483,2014-6-08 08:41:12,check-in,63,99,13,7
1818533,2014-6-08 08:35:45,check-in,63,99,12,3
1818636,2014-6-08 08:01:31,check-in,99,77,10,9
1819576,2014-6-08 08:47:59,check-in,0,67,14,2
1819725,2014-6-08 08:30:09,check-in,99,77,9,4
1820085,2014-6-08 08:51:29,check-in,63,99,16,1
1820141,2014-6-08 08:26:34,check-in,63,99,20,4
1820567,2014-6-08 08:33:07,check-in,0,67,13,3
1820604,2014-6-08 08:01:48,check-in,0,67,15,5
1820773,2014-6-08 08:29:33,check-in,99,77,15,5
1820804,2014-6-08 08:57:18,check-in,63,99,18,3
1821378,2014-6-08 08:37:54,check-in,99,77,10,1
1822104,2014-6-08 08:54:19,check-in,99,77,27,4
1822171,2014-6-08 08:00:23,check-in,63,99,17,2
1822329,2014-6-08 08:28:26,check-in,63,99,39,2
1822482,2014-6-08 08:58:29,check-in,99,77,23,2
1822602,2014-6-08 08:26:55,check-in,99,77,14,4
1822890,2014-6-08 08:07:54,check-in,63,99,28,1
1823379,2014-6-08 08:53:19,check-in,0,67,12,1
1823484,2014-6-08 08:35:48,check-in,63,99,23,5
1823549,2014-6-08 08:35:52,check-in,63,99,25,4
1824533,2014-6-08 08:56:28,check-in,63,99,15,4
1824852,2014-6-08 08:05:56,check-in,63,99,13,3
1825154,2014-6-08 08:45:24,check-in,99,77,25,3
1825209,2014-6-08 08:45:20,check-in,63,99,21,7
1825529,2014-6-08 08:02:29,check-in,63,99,13,3
1825773,2014-6-08 08:00:34,check-in,63,99,15,4
1825862,2014-6-08 08:43:42,check-in,63,99,13,4
1826870,2014-6-08 08:45:29,check-in,63,99,15,1
1826884,2014-6-08 13:23:56,check-in,99,77,15,7
1827053,2014-6-08 08:27:04,check-in,99,77,15,4
1827088,2014-6-08 08:40:56,check-in,63,99,14,2
1827233,2014-6-08 08:25:08,check-in,99,77,11,4
1827524,2014-6-08 08:48:54,check-in,63,99,12,3
1827552,2014-6-08 08:37:13,check-in,0,67,19,4
1827709,2014-6-08 14:20:32,check-in,63,99,19,2
1828054,2014-6-08 08:57:07,check-in,63,99,20,6
1828090,2014-6-08 08:50:13,check-in,0,67,18,3
1828369,2014-6-08 08:43:20,check-in,99,77,14,4
1828874,2014-6-08 08:56:23,check-in,63,99,7,5
1829433,2014-6-08 08:49:53,check-in,0,67,27,4
1829612,2014-6-08 08:56:44,check-in,63,99,8,4
1829621,2014-6-08 08:21:57,check-in,0,67,10,4
1829837,2014-6-08 08:41:12,check-in,63,99,24,16
1830372,2014-6-08 08:33:50,check-in,99,77,22,1
1831051,2014-6-08 08:10:25,check-in,0,67,20,1
1831687,2014-6-08 08:20:13,check-in,63,99,16,1
1831701,2014-6-08 08:36:16,check-in,99,77,17,5
1831774,2014-6-08 08:49:53,check-in,0,67,27,4
1832566,2014-6-08 09:45:37,check-in,63,99,15,36
1833168,2014-6-08 08:27:24,check-in,63,99,11,4
1833519,2014-6-08 08:01:09,check-in,0,67,21,5
1834023,2014-6-08 08:45:13,check-in,63,99,24,3
1834564,2014-6-08 09:39:30,check-in,63,99,17,4
1835160,2014-6-08 08:06:36,check-in,63,99,17,2
1835351,2014-6-08 08:40:08,check-in,63,99,25,11
1835505,2014-6-08 08:09:46,check-in,63,99,23,3
1835861,2014-6-08 08:52:17,check-in,63,99,6,2
1836250,2014-6-08 08:02:45,check-in,99,77,15,2
1836265,2014-6-08 08:11:34,check-in,99,77,18,3
1836644,2014-6-08 08:02:37,check-in,0,67,10,1
1836750,2014-6-08 08:43:05,check-in,63,99,16,3
1836866,2014-6-08 08:11:42,check-in,0,67,29,4
1837235,2014-6-08 08:18:54,check-in,63,99,10,3
1838599,2014-6-08 08:07:13,check-in,63,99,15,2
1838691,2014-6-08 08:53:14,check-in,0,67,18,4
1839291,2014-6-08 08:46:38,check-in,0,67,11,1
1840629,2014-6-08 08:02:29,check-in,63,99,19,3
1841510,2014-6-08 08:45:20,check-in,63,99,25,7
1841545,2014-6-08 08:48:29,check-in,0,67,21,4
1841960,2014-6-08 08:37:48,check-in,63,99,23,3
1842761,2014-6-08 08:22:06,check-in,63,99,13,5
1842801,2014-6-08 08:09:03,check-in,99,77,13,2
1843348,2014-6-08 08:45:14,check-in,63,99,11,2
1843430,2014-6-08 08:40:35,check-in,63,99,21,1
1843796,2014-6-08 09:51:06,check-in,63,99,24,43
1843798,2014-6-08 09:40:35,check-in,63,99,10,7
1844006,2014-6-08 08:05:50,check-in,63,99,15,1
1844105,2014-6-08 08:31:16,check-in,63,99,21,3
1844215,2014-6-08 08:44:08,check-in,0,67,8,3
1844303,2014-6-08 08:18:53,check-in,63,99,19,5
1844402,2014-6-08 09:18:05,check-in,63,99,20,34
1844535,2014-6-08 08:11:52,check-in,63,99,13,8
1844758,2014-6-08 08:44:54,check-in,63,99,14,2
1844973,2014-6-08 08:26:31,check-in,0,67,21,5
1845176,2014-6-08 08:06:05,check-in,0,67,21,3
1845254,2014-6-08 08:44:48,check-in,0,67,19,4
1846142,2014-6-08 08:28:55,check-in,99,77,18,4
1846307,2014-6-08 08:19:16,check-in,99,77,10,2
1846450,2014-6-08 08:45:20,check-in,0,67,24,5
1846955,2014-6-08 08:47:19,check-in,0,67,41,3
1846978,2014-6-08 08:48:19,check-in,0,67,24,1
1847046,2014-6-08 08:43:39,check-in,0,67,10,4
1847604,2014-6-08 08:02:08,check-in,0,67,9,4
1847830,2014-6-08 08:56:42,check-in,0,67,25,5
1848459,2014-6-08 08:45:20,check-in,63,99,16,7
1848525,2014-6-08 08:15:48,check-in,63,99,15,1
1848529,2014-6-08 08:05:39,check-in,63,99,28,7
1849090,2014-6-08 08:29:54,check-in,63,99,16,4
1849226,2014-6-08 08:40:10,check-in,63,99,10,3
1849728,2014-6-08 08:35:11,check-in,63,99,16,2
1849867,2014-6-08 08:16:19,check-in,63,99,25,5
1850052,2014-6-08 08:54:25,check-in,63,99,17,5
1850297,2014-6-08 08:20:33,check-in,63,99,24,4
1850952,2014-6-08 17:09:23,check-in,99,77,13,4
1851545,2014-6-08 08:42:56,check-in,0,67,13,2
1851936,2014-6-08 08:02:38,check-in,63,99,12,2
1851993,2014-6-08 09:22:52,check-in,63,99,18,34
1852009,2014-6-08 08:57:07,check-in,63,99,22,6
1852033,2014-6-08 09:21:38,check-in,99,77,14,1
1852869,2014-6-08 08:57:46,check-in,63,99,6,4
1853179,2014-6-08 08:49:18,check-in,63,99,8,2
1853381,2014-6-08 08:45:16,check-in,99,77,14,4
1853425,2014-6-08 08:44:07,check-in,99,77,9,1
1853972,2014-6-08 08:15:21,check-in,63,99,18,3
1854039,2014-6-08 08:36:47,check-in,99,77,9,2
1854198,2014-6-08 08:00:44,check-in,99,77,23,7
1854279,2014-6-08 09:16:16,check-in,63,99,22,34
1854510,2014-6-08 08:54:49,check-in,63,99,11,2
1855131,2014-6-08 08:02:23,check-in,0,67,28,5
1855670,2014-6-08 08:32:17,check-in,99,77,14,3
1855710,2014-6-08 08:47:18,check-in,0,67,13,1
1856072,2014-6-08 08:59:56,check-in,63,99,15,2
1856188,2014-6-08 08:32:33,check-in,99,77,21,3
1856291,2014-6-08 08:44:27,check-in,99,77,12,3
1856735,2014-6-08 08:04:20,check-in,63,99,16,4
1856774,2014-6-08 08:45:24,check-in,99,77,25,3
1857947,2014-6-08 08:48:55,check-in,0,67,26,4
1858014,2014-6-08 08:16:32,check-in,63,99,19,7
1858180,2014-6-08 08:45:20,check-in,63,99,25,7
1858381,2014-6-08 08:45:10,check-in,63,99,23,8
1858400,2014-6-08 08:58:55,check-in,0,67,11,4
1858783,2014-6-08 09:11:23,check-in,99,77,20,39
1858909,2014-6-08 09:47:45,check-in,99,77,16,1
1859126,2014-6-08 08:48:42,check-in,63,99,14,12
1860323,2014-6-08 08:13:58,check-in,63,99,27,4
1860348,2014-6-08 08:15:01,check-in,63,99,12,3
1860467,2014-6-08 08:17:36,check-in,99,77,15,1
1860477,2014-6-08 08:29:30,check-in,63,99,17,2
1860592,2014-6-08 08:32:10,check-in,99,77,18,4
1860913,2014-6-08 08:57:16,check-in,63,99,19,1
1861057,2014-6-08 08:24:03,check-in,99,77,22,1
1861179,2014-6-08 08:20:44,check-in,99,77,13,4
1861415,2014-6-08 08:08:53,check-in,99,77,26,6
1861533,2014-6-08 08:43:23,check-in,63,99,23,4
1862124,2014-6-08 08:39:18,check-in,63,99,16,3
1862203,2014-6-08 08:24:36,check-in,63,99,27,5
1862216,2014-6-08 08:14:10,check-in,99,77,24,4
1862404,2014-6-08 08:04:18,check-in,63,99,14,5
1862520,2014-6-08 08:20:14,check-in,99,77,17,3
1862792,2014-6-08 08:57:34,check-in,99,77,15,3
1862929,2014-6-08 08:34:58,check-in,99,77,15,2
1863024,2014-6-08 08:59:59,check-in,99,77,11,4
1863151,2014-6-08 09:51:06,check-in,63,99,24,43
1863422,2014-6-08 08:16:52,check-in,63,99,24,4
1863696,2014-6-08 08:25:49,check-in,63,99,16,3
1863869,2014-6-08 08:20:33,check-in,63,99,25,1
1864260,2014-6-08 08:48:39,check-in,63,99,18,1
1864772,2014-6-08 09:51:06,check-in,63,99,24,43
1865282,2014-6-08 08:00:19,check-in,63,99,22,16
1865358,2014-6-08 08:10:07,check-in,99,77,18,3
1865375,2014-6-08 13:52:33,check-in,63,99,11,3
1865549,2014-6-08 08:09:37,check-in,63,99,19,3
1865610,2014-6-08 08:39:29,check-in,63,99,27,1
1865730,2014-6-08 08:53:09,check-in,99,77,12,1
1865826,2014-6-08 08:13:43,check-in,63,99,12,4
1866790,2014-6-08 08:49:49,check-in,0,67,30,4
1867239,2014-6-08 08:17:48,check-in,0,67,14,3
1867519,2014-6-08 08:59:30,check-in,99,77,31,6
1867824,2014-6-08 08:28:43,check-in,63,99,21,2
1868658,2014-6-08 08:02:53,check-in,63,99,28,3
1868763,2014-6-08 08:02:58,check-in,63,99,18,3
1868780,2014-6-08 08:17:19,check-in,99,77,19,4
1869353,2014-6-08 08:11:37,check-in,63,99,28,6
1870006,2014-6-08 08:11:37,check-in,63,99,22,15
1870869,2014-6-08 08:31:19,check-in,0,67,28,3
1871023,2014-6-08 08:56:30,check-in,63,99,24,6
1871522,2014-6-08 08:44:24,check-in,99,77,13,3
1872260,2014-6-08 08:24:03,check-in,0,67,17,4
1872559,2014-6-08 09:09:50,check-in,0,67,18,42
1872654,2014-6-08 09:57:51,check-in,63,99,19,44
1872848,2014-6-08 09:32:42,check-in,63,99,17,36
1872990,2014-6-08 08:36:19,check-in,63,99,15,3
1873126,2014-6-08 08:16:32,check-in,63,99,18,16
1873144,2014-6-08 09:57:51,check-in,63,99,19,44
1873197,2014-6-08 08:40:08,check-in,63,99,19,18
1873203,2014-6-08 09:10:28,check-in,63,99,24,44
1873306,2014-6-08 08:19:05,check-in,99,77,19,4
1873375,2014-6-08 08:38:05,check-in,63,99,23,6
1873443,2014-6-08 08:36:41,check-in,99,77,17,1
1873529,2014-6-08 08:39:39,check-in,63,99,14,4
1874212,2014-6-08 08:31:25,check-in,99,77,16,4
1875935,2014-6-08 08:23:29,check-in,0,67,29,5
1876532,2014-6-08 08:25:57,check-in,0,67,16,4
1876603,2014-6-08 08:50:41,check-in,63,99,8,5
1876730,2014-6-08 08:52:33,check-in,99,77,11,3
1877305,2014-6-08 08:31:53,check-in,63,99,8,3
1877708,2014-6-08 08:38:23,check-in,0,67,14,1
1877839,2014-6-08 08:22:24,check-in,0,67,19,2
1877850,2014-6-08 09:35:43,check-in,63,99,18,31
1878090,2014-6-08 08:26:55,check-in,99,77,14,4
1878171,2014-6-08 09:10:28,check-in,63,99,24,44
1878897,2014-6-08 08:21:42,check-in,63,99,18,10
1879195,2014-6-08 08:51:29,check-in,63,99,17,3
1879373,2014-6-08 08:30:03,check-in,0,67,20,7
1879593,2014-6-08 08:28:17,check-in,0,67,17,2
1880065,2014-6-08 08:55:21,check-in,0,67,23,1
1880273,2014-6-08 09:48:51,check-in,0,67,12,42
1880302,2014-6-08 09:24:43,check-in,99,77,17,1
1880304,2014-6-08 08:09:34,check-in,0,67,28,1
1880893,2014-6-08 08:25:10,check-in,63,99,21,7
1881066,2014-6-08 08:29:39,check-in,63,99,14,4
1882328,2014-6-08 08:10:31,check-in,63,99,18,18
1882507,2014-6-08 08:05:02,check-in,99,77,15,4
1882540,2014-6-08 08:40:02,check-in,63,99,14,5
1882651,2014-6-08 08:57:58,check-in,63,99,16,4
1882702,2014-6-08 08:31:23,check-in,99,77,21,4
1883384,2014-6-08 08:42:38,check-in,63,99,25,3
1883669,2014-6-08 08:38:20,check-in,99,77,12,4
1883690,2014-6-08 08:35:44,check-in,0,67,13,3
1884134,2014-6-08 08:20:43,check-in,99,77,12,6
1884193,2014-6-08 08:36:39,check-in,99,77,12,4
1885017,2014-6-08 08:57:12,check-in,63,99,15,1
1885029,2014-6-08 08:22:53,check-in,63,99,27,4
1885481,2014-6-08 08:38:08,check-in,99,77,16,1
1885771,2014-6-08 08:10:18,check-in,99,77,13,2
1885886,2014-6-08 08:26:15,check-in,63,99,10,1
1886565,2014-6-08 08:44:48,check-in,63,99,7,5
1886601,2014-6-08 08:42:43,check-in,99,77,12,2
1887360,2014-6-08 08:03:25,check-in,63,99,25,2
1887398,2014-6-08 08:57:07,check-in,63,99,24,7
1887414,2014-6-08 09:18:05,check-in,63,99,20,34
1887458,2014-6-08 08:52:23,check-in,0,67,16,3
1887790,2014-6-08 08:40:12,check-in,63,99,8,3
1887849,2014-6-08 08:17:30,check-in,63,99,20,1
1888002,2014-6-08 08:48:53,check-in,0,67,10,4
1888362,2014-6-08 09:02:32,check-in,63,99,10,5
1888873,2014-6-08 08:43:00,check-in,63,99,12,1
1889086,2014-6-08 08:31:30,check-in,99,77,11,5
1889140,2014-6-08 09:11:23,check-in,99,77,20,39
